type,nr_processes,grid_dim,matrix_size,solver,linear_system,time,iterations,precision,damping_parameter,step_size_h,SPEEDUP,EFFICENCY
parallel,15,22,441,gauss-seidel,five-point,0.168547,1386,1.00E-11,1,0.0454545,,
parallel,15,23,484,damped-jacobi,five-point,0.159608,3026,1.00E-11,1,0.0434783,,
parallel,15,23,484,gauss-seidel,five-point,0.224746,1515,1.00E-11,1,0.0434783,,
parallel,15,24,529,damped-jacobi,five-point,0.196073,3295,1.00E-11,1,0.0416667,,
parallel,15,24,529,gauss-seidel,five-point,0.296575,1650,1.00E-11,1,0.0416667,,
parallel,15,25,576,damped-jacobi,five-point,0.230112,3576,1.00E-11,1,0.04,,
parallel,15,25,576,gauss-seidel,five-point,0.369456,1790,1.00E-11,1,0.04,,
parallel,15,26,625,damped-jacobi,five-point,0.271294,3869,1.00E-11,1,0.0384615,,
parallel,15,26,625,gauss-seidel,five-point,0.471487,1937,1.00E-11,1,0.0384615,,
parallel,15,27,676,damped-jacobi,five-point,0.326627,4173,1.00E-11,1,0.037037,,
parallel,15,27,676,gauss-seidel,five-point,0.559858,2089,1.00E-11,1,0.037037,,
parallel,15,28,729,damped-jacobi,five-point,0.395102,4489,1.00E-11,1,0.0357143,,
parallel,15,28,729,gauss-seidel,five-point,0.680556,2246,1.00E-11,1,0.0357143,,
parallel,15,29,784,damped-jacobi,five-point,0.479867,4816,1.00E-11,1,0.0344828,,
parallel,15,29,784,gauss-seidel,five-point,0.847922,2410,1.00E-11,1,0.0344828,,
parallel,15,30,841,damped-jacobi,five-point,0.566,5154,1.00E-11,1,0.0333333,,
parallel,15,30,841,gauss-seidel,five-point,1.01152,2579,1.00E-11,1,0.0333333,,
parallel,15,31,900,damped-jacobi,five-point,0.663446,5505,1.00E-11,1,0.0322581,,
parallel,15,31,900,gauss-seidel,five-point,1.21723,2754,1.00E-11,1,0.0322581,,
parallel,15,32,961,damped-jacobi,five-point,0.791183,5866,1.00E-11,1,0.03125,,
parallel,15,32,961,gauss-seidel,five-point,1.46762,2935,1.00E-11,1,0.03125,,
parallel,15,33,1024,damped-jacobi,five-point,0.914068,6239,1.00E-11,1,0.030303,,
parallel,15,33,1024,gauss-seidel,five-point,1.77228,3121,1.00E-11,1,0.030303,,
parallel,15,34,1089,damped-jacobi,five-point,1.10551,6624,1.00E-11,1,0.0294118,,
parallel,15,34,1089,gauss-seidel,five-point,2.14742,3314,1.00E-11,1,0.0294118,,
parallel,15,35,1156,damped-jacobi,five-point,1.3208,7021,1.00E-11,1,0.0285714,,
parallel,15,35,1156,gauss-seidel,five-point,2.53361,3512,1.00E-11,1,0.0285714,,
parallel,15,36,1225,damped-jacobi,five-point,1.52035,7428,1.00E-11,1,0.0277778,,
parallel,15,36,1225,gauss-seidel,five-point,3.04197,3715,1.00E-11,1,0.0277778,,
parallel,15,37,1296,damped-jacobi,five-point,1.79417,7848,1.00E-11,1,0.027027,,
parallel,15,37,1296,gauss-seidel,five-point,3.56788,3925,1.00E-11,1,0.027027,,
parallel,15,38,1369,damped-jacobi,five-point,2.07804,8277,1.00E-11,1,0.0263158,,
parallel,15,38,1369,gauss-seidel,five-point,4.2703,4140,1.00E-11,1,0.0263158,,
parallel,15,39,1444,damped-jacobi,five-point,2.41487,8719,1.00E-11,1,0.025641,,
parallel,15,39,1444,gauss-seidel,five-point,5.12668,4361,1.00E-11,1,0.025641,,
parallel,9,40,1521,damped-jacobi,five-point,4.39224,9172,1.00E-11,1,0.025,8.750956232,0.9723284702
parallel,15,40,1521,gauss-seidel,five-point,6.05659,4588,1.00E-11,1,0.025,,
parallel,15,41,1600,damped-jacobi,five-point,3.21224,9639,1.00E-11,1,0.0243902,,
parallel,15,41,1600,gauss-seidel,five-point,7.2628,4820,1.00E-11,1,0.0243902,,
parallel,15,42,1681,damped-jacobi,five-point,3.71777,10118,1.00E-11,1,0.0238095,,
parallel,15,42,1681,gauss-seidel,five-point,8.54593,5058,1.00E-11,1,0.0238095,,
parallel,15,43,1764,damped-jacobi,five-point,4.25975,10610,1.00E-11,1,0.0232558,,
parallel,15,43,1764,gauss-seidel,five-point,10.3614,5302,1.00E-11,1,0.0232558,,
parallel,15,44,1849,damped-jacobi,five-point,4.86473,11102,1.00E-11,1,0.0227273,,
parallel,15,44,1849,gauss-seidel,five-point,11.902,5551,1.00E-11,1,0.0227273,,
parallel,15,45,1936,damped-jacobi,five-point,5.62933,11611,1.00E-11,1,0.0222222,,
parallel,15,45,1936,gauss-seidel,five-point,14.0721,5806,1.00E-11,1,0.0222222,,
parallel,15,46,2025,damped-jacobi,five-point,6.36023,12139,1.00E-11,1,0.0217391,,
parallel,15,46,2025,gauss-seidel,five-point,16.0167,6068,1.00E-11,1,0.0217391,,
parallel,15,47,2116,damped-jacobi,five-point,7.24062,12688,1.00E-11,1,0.0212766,,
parallel,15,47,2116,gauss-seidel,five-point,18.9693,6335,1.00E-11,1,0.0212766,,
parallel,15,48,2209,damped-jacobi,five-point,8.19956,13220,1.00E-11,1,0.0208333,,
parallel,15,48,2209,gauss-seidel,five-point,21.4181,6607,1.00E-11,1,0.0208333,,
parallel,15,49,2304,damped-jacobi,five-point,9.25499,13783,1.00E-11,1,0.0204082,,
parallel,15,49,2304,gauss-seidel,five-point,23.7173,6886,1.00E-11,1,0.0204082,,
parallel,15,50,2401,damped-jacobi,five-point,10.4714,14366,1.00E-11,1,0.02,,
parallel,15,50,2401,gauss-seidel,five-point,26.525,7170,1.00E-11,1,0.02,,
parallel,15,51,2500,damped-jacobi,five-point,11.7471,14928,1.00E-11,1,0.0196078,,
parallel,15,51,2500,gauss-seidel,five-point,30.0696,7461,1.00E-11,1,0.0196078,,
parallel,15,52,2601,damped-jacobi,five-point,13.2033,15523,1.00E-11,1,0.0192308,,
parallel,15,52,2601,gauss-seidel,five-point,32.8117,7756,1.00E-11,1,0.0192308,,
parallel,15,53,2704,damped-jacobi,five-point,14.7821,16121,1.00E-11,1,0.0188679,,
parallel,15,53,2704,gauss-seidel,five-point,36.9467,8057,1.00E-11,1,0.0188679,,
parallel,15,54,2809,damped-jacobi,five-point,16.5697,16761,1.00E-11,1,0.0185185,,
parallel,15,54,2809,gauss-seidel,five-point,40.9274,8364,1.00E-11,1,0.0185185,,
parallel,15,55,2916,damped-jacobi,five-point,18.508,17361,1.00E-11,1,0.0181818,,
parallel,15,55,2916,gauss-seidel,five-point,45.5513,8678,1.00E-11,1,0.0181818,,
parallel,15,56,3025,damped-jacobi,five-point,20.485,18014,1.00E-11,1,0.0178571,,
parallel,15,56,3025,gauss-seidel,five-point,51.007,8996,1.00E-11,1,0.0178571,,
parallel,15,57,3136,damped-jacobi,five-point,22.859,18681,1.00E-11,1,0.0175439,,
parallel,15,57,3136,gauss-seidel,five-point,56.545,9320,1.00E-11,1,0.0175439,,
parallel,15,58,3249,damped-jacobi,five-point,25.3534,19364,1.00E-11,1,0.0172414,,
parallel,15,58,3249,gauss-seidel,five-point,61.955,9651,1.00E-11,1,0.0172414,,
parallel,15,59,3364,damped-jacobi,five-point,28.1795,20016,1.00E-11,1,0.0169492,,
parallel,15,59,3364,gauss-seidel,five-point,68.3309,9986,1.00E-11,1,0.0169492,,
parallel,15,60,3481,damped-jacobi,five-point,31.0886,20698,1.00E-11,1,0.0166667,,
parallel,15,60,3481,gauss-seidel,five-point,75.3145,10328,1.00E-11,1,0.0166667,,
parallel,15,61,3600,damped-jacobi,five-point,34.3139,21361,1.00E-11,1,0.0163934,,
parallel,15,62,3721,damped-jacobi,five-point,37.8547,22066,1.00E-11,1,0.016129,,
parallel,15,63,3844,damped-jacobi,five-point,41.8127,22790,1.00E-11,1,0.015873,,
parallel,16,5,16,damped-jacobi,five-point,0.00240169,134,1.00E-11,1,0.2,,
parallel,16,5,16,gauss-seidel,five-point,0.00198689,69,1.00E-11,1,0.2,,
parallel,16,6,25,damped-jacobi,five-point,0.00380856,197,1.00E-11,1,0.166667,,
parallel,16,6,25,gauss-seidel,five-point,0.00305061,101,1.00E-11,1,0.166667,,
parallel,16,7,36,damped-jacobi,five-point,0.00449604,272,1.00E-11,1,0.142857,,
parallel,16,7,36,gauss-seidel,five-point,0.0034237,138,1.00E-11,1,0.142857,,
parallel,16,8,49,damped-jacobi,five-point,0.00608825,358,1.00E-11,1,0.125,,
parallel,16,8,49,gauss-seidel,five-point,0.00490007,181,1.00E-11,1,0.125,,
parallel,16,9,64,damped-jacobi,five-point,0.00752291,455,1.00E-11,1,0.111111,,
parallel,16,9,64,gauss-seidel,five-point,0.00638361,230,1.00E-11,1,0.111111,,
parallel,16,10,81,damped-jacobi,five-point,0.00952027,564,1.00E-11,1,0.1,,
parallel,16,10,81,gauss-seidel,five-point,0.00879636,284,1.00E-11,1,0.1,,
parallel,16,11,100,damped-jacobi,five-point,0.0138489,685,1.00E-11,1,0.0909091,,
parallel,16,11,100,gauss-seidel,five-point,0.0111625,345,1.00E-11,1,0.0909091,,
parallel,16,12,121,damped-jacobi,five-point,0.0159328,817,1.00E-11,1,0.0833333,,
parallel,16,12,121,gauss-seidel,five-point,0.0192477,411,1.00E-11,1,0.0833333,,
parallel,16,13,144,damped-jacobi,five-point,0.0212882,960,1.00E-11,1,0.0769231,,
parallel,16,13,144,gauss-seidel,five-point,0.024316,482,1.00E-11,1,0.0769231,,
parallel,16,14,169,damped-jacobi,five-point,0.0276269,1115,1.00E-11,1,0.0714286,,
parallel,16,14,169,gauss-seidel,five-point,0.0336241,560,1.00E-11,1,0.0714286,,
parallel,16,15,196,damped-jacobi,five-point,0.0329217,1282,1.00E-11,1,0.0666667,,
parallel,16,15,196,gauss-seidel,five-point,0.0395502,643,1.00E-11,1,0.0666667,,
parallel,16,16,225,damped-jacobi,five-point,0.0402693,1459,1.00E-11,1,0.0625,,
parallel,16,16,225,gauss-seidel,five-point,0.0619034,732,1.00E-11,1,0.0625,,
parallel,16,17,256,damped-jacobi,five-point,0.0532059,1649,1.00E-11,1,0.0588235,,
parallel,16,17,256,gauss-seidel,five-point,0.0735948,827,1.00E-11,1,0.0588235,,
parallel,16,18,289,damped-jacobi,five-point,0.0708788,1850,1.00E-11,1,0.0555556,,
parallel,16,18,289,gauss-seidel,five-point,0.0892653,927,1.00E-11,1,0.0555556,,
parallel,16,19,324,damped-jacobi,five-point,0.0847585,2062,1.00E-11,1,0.0526316,,
parallel,16,19,324,gauss-seidel,five-point,0.107035,1033,1.00E-11,1,0.0526316,,
parallel,16,20,361,damped-jacobi,five-point,0.0966057,2286,1.00E-11,1,0.05,,
parallel,16,20,361,gauss-seidel,five-point,0.122118,1145,1.00E-11,1,0.05,,
parallel,16,21,400,damped-jacobi,five-point,0.109175,2521,1.00E-11,1,0.047619,,
parallel,16,21,400,gauss-seidel,five-point,0.154353,1263,1.00E-11,1,0.047619,,
parallel,16,22,441,damped-jacobi,five-point,0.133843,2768,1.00E-11,1,0.0454545,,
parallel,16,22,441,gauss-seidel,five-point,0.201066,1386,1.00E-11,1,0.0454545,,
parallel,16,23,484,damped-jacobi,five-point,0.153988,3026,1.00E-11,1,0.0434783,,
parallel,16,23,484,gauss-seidel,five-point,0.250815,1515,1.00E-11,1,0.0434783,,
parallel,16,24,529,damped-jacobi,five-point,0.186024,3295,1.00E-11,1,0.0416667,,
parallel,16,24,529,gauss-seidel,five-point,0.295507,1650,1.00E-11,1,0.0416667,,
parallel,16,25,576,damped-jacobi,five-point,0.217596,3576,1.00E-11,1,0.04,,
parallel,16,25,576,gauss-seidel,five-point,0.363988,1790,1.00E-11,1,0.04,,
parallel,16,26,625,damped-jacobi,five-point,0.254358,3869,1.00E-11,1,0.0384615,,
parallel,16,26,625,gauss-seidel,five-point,0.447697,1937,1.00E-11,1,0.0384615,,
parallel,16,27,676,damped-jacobi,five-point,0.312147,4173,1.00E-11,1,0.037037,,
parallel,16,27,676,gauss-seidel,five-point,0.546398,2089,1.00E-11,1,0.037037,,
parallel,16,28,729,damped-jacobi,five-point,0.367905,4489,1.00E-11,1,0.0357143,,
parallel,16,28,729,gauss-seidel,five-point,0.67249,2246,1.00E-11,1,0.0357143,,
parallel,16,29,784,damped-jacobi,five-point,0.441451,4816,1.00E-11,1,0.0344828,,
parallel,16,29,784,gauss-seidel,five-point,0.819264,2410,1.00E-11,1,0.0344828,,
parallel,16,30,841,damped-jacobi,five-point,0.536265,5154,1.00E-11,1,0.0333333,,
parallel,16,30,841,gauss-seidel,five-point,0.988292,2579,1.00E-11,1,0.0333333,,
parallel,16,31,900,damped-jacobi,five-point,0.615901,5505,1.00E-11,1,0.0322581,,
parallel,16,31,900,gauss-seidel,five-point,1.20833,2754,1.00E-11,1,0.0322581,,
parallel,16,32,961,damped-jacobi,five-point,0.735351,5866,1.00E-11,1,0.03125,,
parallel,16,32,961,gauss-seidel,five-point,1.44128,2935,1.00E-11,1,0.03125,,
parallel,16,33,1024,damped-jacobi,five-point,0.895131,6239,1.00E-11,1,0.030303,,
parallel,16,33,1024,gauss-seidel,five-point,1.77883,3121,1.00E-11,1,0.030303,,
parallel,16,34,1089,damped-jacobi,five-point,1.06241,6624,1.00E-11,1,0.0294118,,
parallel,16,34,1089,gauss-seidel,five-point,2.12336,3314,1.00E-11,1,0.0294118,,
parallel,16,35,1156,damped-jacobi,five-point,1.2391,7021,1.00E-11,1,0.0285714,,
parallel,16,35,1156,gauss-seidel,five-point,2.54283,3512,1.00E-11,1,0.0285714,,
parallel,16,36,1225,damped-jacobi,five-point,1.44839,7428,1.00E-11,1,0.0277778,,
parallel,16,36,1225,gauss-seidel,five-point,2.97581,3715,1.00E-11,1,0.0277778,,
parallel,16,37,1296,damped-jacobi,five-point,1.67732,7848,1.00E-11,1,0.027027,,
parallel,16,37,1296,gauss-seidel,five-point,3.55245,3925,1.00E-11,1,0.027027,,
parallel,16,38,1369,damped-jacobi,five-point,1.96041,8277,1.00E-11,1,0.0263158,,
parallel,16,38,1369,gauss-seidel,five-point,4.18483,4140,1.00E-11,1,0.0263158,,
parallel,16,39,1444,damped-jacobi,five-point,2.29742,8719,1.00E-11,1,0.025641,,
parallel,16,39,1444,gauss-seidel,five-point,5.0734,4361,1.00E-11,1,0.025641,,
parallel,9,40,1521,damped-jacobi,nine-point,0.0815115,80,1.00E-11,0.666667,0.025,,
parallel,16,40,1521,gauss-seidel,five-point,6.10743,4588,1.00E-11,1,0.025,,
parallel,16,41,1600,damped-jacobi,five-point,3.01022,9639,1.00E-11,1,0.0243902,,
parallel,16,41,1600,gauss-seidel,five-point,7.1904,4820,1.00E-11,1,0.0243902,,
parallel,16,42,1681,damped-jacobi,five-point,3.48495,10118,1.00E-11,1,0.0238095,,
parallel,16,42,1681,gauss-seidel,five-point,8.46504,5058,1.00E-11,1,0.0238095,,
parallel,16,43,1764,damped-jacobi,five-point,3.99308,10610,1.00E-11,1,0.0232558,,
parallel,16,43,1764,gauss-seidel,five-point,9.98169,5302,1.00E-11,1,0.0232558,,
parallel,16,44,1849,damped-jacobi,five-point,4.55174,11102,1.00E-11,1,0.0227273,,
parallel,16,44,1849,gauss-seidel,five-point,11.7181,5551,1.00E-11,1,0.0227273,,
parallel,16,45,1936,damped-jacobi,five-point,5.20628,11611,1.00E-11,1,0.0222222,,
parallel,16,45,1936,gauss-seidel,five-point,13.3735,5806,1.00E-11,1,0.0222222,,
parallel,16,46,2025,damped-jacobi,five-point,5.9896,12139,1.00E-11,1,0.0217391,,
parallel,16,46,2025,gauss-seidel,five-point,16.1843,6068,1.00E-11,1,0.0217391,,
parallel,16,47,2116,damped-jacobi,five-point,6.80428,12688,1.00E-11,1,0.0212766,,
parallel,16,47,2116,gauss-seidel,five-point,17.9744,6335,1.00E-11,1,0.0212766,,
parallel,16,48,2209,damped-jacobi,five-point,7.69821,13220,1.00E-11,1,0.0208333,,
parallel,16,48,2209,gauss-seidel,five-point,20.4818,6607,1.00E-11,1,0.0208333,,
parallel,16,49,2304,damped-jacobi,five-point,8.71067,13783,1.00E-11,1,0.0204082,,
parallel,16,49,2304,gauss-seidel,five-point,23.2205,6886,1.00E-11,1,0.0204082,,
parallel,16,50,2401,damped-jacobi,five-point,9.83248,14366,1.00E-11,1,0.02,,
parallel,16,50,2401,gauss-seidel,five-point,25.7957,7170,1.00E-11,1,0.02,,
parallel,16,51,2500,damped-jacobi,five-point,11.0465,14928,1.00E-11,1,0.0196078,,
parallel,16,51,2500,gauss-seidel,five-point,29.8884,7461,1.00E-11,1,0.0196078,,
parallel,16,52,2601,damped-jacobi,five-point,12.4296,15523,1.00E-11,1,0.0192308,,
parallel,16,52,2601,gauss-seidel,five-point,33.0678,7756,1.00E-11,1,0.0192308,,
parallel,16,53,2704,damped-jacobi,five-point,13.7913,16121,1.00E-11,1,0.0188679,,
parallel,16,53,2704,gauss-seidel,five-point,36.3438,8057,1.00E-11,1,0.0188679,,
parallel,16,54,2809,damped-jacobi,five-point,15.5766,16761,1.00E-11,1,0.0185185,,
parallel,16,54,2809,gauss-seidel,five-point,40.8751,8364,1.00E-11,1,0.0185185,,
parallel,16,55,2916,damped-jacobi,five-point,17.2613,17361,1.00E-11,1,0.0181818,,
parallel,16,55,2916,gauss-seidel,five-point,45.2742,8678,1.00E-11,1,0.0181818,,
parallel,16,56,3025,damped-jacobi,five-point,19.232,18014,1.00E-11,1,0.0178571,,
parallel,16,56,3025,gauss-seidel,five-point,50.5501,8996,1.00E-11,1,0.0178571,,
parallel,16,57,3136,damped-jacobi,five-point,21.3551,18681,1.00E-11,1,0.0175439,,
parallel,16,57,3136,gauss-seidel,five-point,55.6434,9320,1.00E-11,1,0.0175439,,
parallel,16,58,3249,damped-jacobi,five-point,23.913,19364,1.00E-11,1,0.0172414,,
parallel,16,58,3249,gauss-seidel,five-point,61.8602,9651,1.00E-11,1,0.0172414,,
parallel,16,59,3364,damped-jacobi,five-point,26.3616,20016,1.00E-11,1,0.0169492,,
parallel,16,59,3364,gauss-seidel,five-point,67.5463,9986,1.00E-11,1,0.0169492,,
parallel,16,60,3481,damped-jacobi,five-point,29.1194,20698,1.00E-11,1,0.0166667,,
parallel,16,60,3481,gauss-seidel,five-point,75.1124,10328,1.00E-11,1,0.0166667,,
parallel,16,61,3600,damped-jacobi,five-point,31.9849,21361,1.00E-11,1,0.0163934,,
parallel,16,62,3721,damped-jacobi,five-point,35.4242,22066,1.00E-11,1,0.016129,,
parallel,16,63,3844,damped-jacobi,five-point,39.2678,22790,1.00E-11,1,0.015873,,
parallel,16,64,3969,damped-jacobi,five-point,43.0579,23513,1.00E-11,1,0.015625,,
parallel,17,6,25,damped-jacobi,five-point,0.00350007,197,1.00E-11,1,0.166667,,
parallel,17,6,25,gauss-seidel,five-point,0.00364256,101,1.00E-11,1,0.166667,,
parallel,17,7,36,damped-jacobi,five-point,0.00565236,272,1.00E-11,1,0.142857,,
parallel,17,7,36,gauss-seidel,five-point,0.00474318,138,1.00E-11,1,0.142857,,
parallel,17,8,49,damped-jacobi,five-point,0.00654822,358,1.00E-11,1,0.125,,
parallel,17,8,49,gauss-seidel,five-point,0.0057939,181,1.00E-11,1,0.125,,
parallel,17,9,64,damped-jacobi,five-point,0.0084551,455,1.00E-11,1,0.111111,,
parallel,17,9,64,gauss-seidel,five-point,0.0078532,230,1.00E-11,1,0.111111,,
parallel,17,10,81,damped-jacobi,five-point,0.0100572,564,1.00E-11,1,0.1,,
parallel,17,10,81,gauss-seidel,five-point,0.00984141,284,1.00E-11,1,0.1,,
parallel,17,11,100,damped-jacobi,five-point,0.0134861,685,1.00E-11,1,0.0909091,,
parallel,17,11,100,gauss-seidel,five-point,0.0130495,345,1.00E-11,1,0.0909091,,
parallel,17,12,121,damped-jacobi,five-point,0.0175899,817,1.00E-11,1,0.0833333,,
parallel,17,12,121,gauss-seidel,five-point,0.0178534,411,1.00E-11,1,0.0833333,,
parallel,17,13,144,damped-jacobi,five-point,0.0232074,960,1.00E-11,1,0.0769231,,
parallel,17,13,144,gauss-seidel,five-point,0.0241966,482,1.00E-11,1,0.0769231,,
parallel,17,14,169,damped-jacobi,five-point,0.0262664,1115,1.00E-11,1,0.0714286,,
parallel,17,14,169,gauss-seidel,five-point,0.0324014,560,1.00E-11,1,0.0714286,,
parallel,17,15,196,damped-jacobi,five-point,0.0359814,1282,1.00E-11,1,0.0666667,,
parallel,17,15,196,gauss-seidel,five-point,0.0503271,643,1.00E-11,1,0.0666667,,
parallel,17,16,225,damped-jacobi,five-point,0.0456627,1459,1.00E-11,1,0.0625,,
parallel,17,16,225,gauss-seidel,five-point,0.0613176,732,1.00E-11,1,0.0625,,
parallel,17,17,256,damped-jacobi,five-point,0.053828,1649,1.00E-11,1,0.0588235,,
parallel,17,17,256,gauss-seidel,five-point,0.0735597,827,1.00E-11,1,0.0588235,,
parallel,17,18,289,damped-jacobi,five-point,0.0696201,1850,1.00E-11,1,0.0555556,,
parallel,17,18,289,gauss-seidel,five-point,0.0686894,927,1.00E-11,1,0.0555556,,
parallel,17,19,324,damped-jacobi,five-point,0.0827239,2062,1.00E-11,1,0.0526316,,
parallel,17,19,324,gauss-seidel,five-point,0.115232,1033,1.00E-11,1,0.0526316,,
parallel,17,20,361,damped-jacobi,five-point,0.100704,2286,1.00E-11,1,0.05,,
parallel,17,20,361,gauss-seidel,five-point,0.131942,1145,1.00E-11,1,0.05,,
parallel,17,21,400,damped-jacobi,five-point,0.112486,2521,1.00E-11,1,0.047619,,
parallel,17,21,400,gauss-seidel,five-point,0.16088,1263,1.00E-11,1,0.047619,,
parallel,17,22,441,damped-jacobi,five-point,0.131982,2768,1.00E-11,1,0.0454545,,
parallel,17,22,441,gauss-seidel,five-point,0.192946,1386,1.00E-11,1,0.0454545,,
parallel,17,23,484,damped-jacobi,five-point,0.154424,3026,1.00E-11,1,0.0434783,,
parallel,17,23,484,gauss-seidel,five-point,0.251876,1515,1.00E-11,1,0.0434783,,
parallel,17,24,529,damped-jacobi,five-point,0.181589,3295,1.00E-11,1,0.0416667,,
parallel,17,24,529,gauss-seidel,five-point,0.31204,1650,1.00E-11,1,0.0416667,,
parallel,17,25,576,damped-jacobi,five-point,0.21574,3576,1.00E-11,1,0.04,,
parallel,17,25,576,gauss-seidel,five-point,0.368291,1790,1.00E-11,1,0.04,,
parallel,17,26,625,damped-jacobi,five-point,0.258266,3869,1.00E-11,1,0.0384615,,
parallel,17,26,625,gauss-seidel,five-point,0.45362,1937,1.00E-11,1,0.0384615,,
parallel,17,27,676,damped-jacobi,five-point,0.30615,4173,1.00E-11,1,0.037037,,
parallel,17,27,676,gauss-seidel,five-point,0.556827,2089,1.00E-11,1,0.037037,,
parallel,17,28,729,damped-jacobi,five-point,0.350286,4489,1.00E-11,1,0.0357143,,
parallel,17,28,729,gauss-seidel,five-point,0.703893,2246,1.00E-11,1,0.0357143,,
parallel,17,29,784,damped-jacobi,five-point,0.445981,4816,1.00E-11,1,0.0344828,,
parallel,17,29,784,gauss-seidel,five-point,0.831017,2410,1.00E-11,1,0.0344828,,
parallel,17,30,841,damped-jacobi,five-point,0.527499,5154,1.00E-11,1,0.0333333,,
parallel,17,30,841,gauss-seidel,five-point,1.00514,2579,1.00E-11,1,0.0333333,,
parallel,17,31,900,damped-jacobi,five-point,0.604054,5505,1.00E-11,1,0.0322581,,
parallel,17,31,900,gauss-seidel,five-point,1.22406,2754,1.00E-11,1,0.0322581,,
parallel,17,32,961,damped-jacobi,five-point,0.720659,5866,1.00E-11,1,0.03125,,
parallel,17,32,961,gauss-seidel,five-point,1.42812,2935,1.00E-11,1,0.03125,,
parallel,17,33,1024,damped-jacobi,five-point,0.851927,6239,1.00E-11,1,0.030303,,
parallel,17,33,1024,gauss-seidel,five-point,1.73761,3121,1.00E-11,1,0.030303,,
parallel,17,34,1089,damped-jacobi,five-point,1.04137,6624,1.00E-11,1,0.0294118,,
parallel,17,34,1089,gauss-seidel,five-point,2.1222,3314,1.00E-11,1,0.0294118,,
parallel,17,35,1156,damped-jacobi,five-point,1.19956,7021,1.00E-11,1,0.0285714,,
parallel,17,35,1156,gauss-seidel,five-point,2.52066,3512,1.00E-11,1,0.0285714,,
parallel,17,36,1225,damped-jacobi,five-point,1.40268,7428,1.00E-11,1,0.0277778,,
parallel,17,36,1225,gauss-seidel,five-point,2.99308,3715,1.00E-11,1,0.0277778,,
parallel,17,37,1296,damped-jacobi,five-point,1.64284,7848,1.00E-11,1,0.027027,,
parallel,17,37,1296,gauss-seidel,five-point,3.55077,3925,1.00E-11,1,0.027027,,
parallel,17,38,1369,damped-jacobi,five-point,1.89567,8277,1.00E-11,1,0.0263158,,
parallel,17,38,1369,gauss-seidel,five-point,4.25721,4140,1.00E-11,1,0.0263158,,
